Date,Day,Is_Weekend,Is_Holiday,Area_Name,Latitude,Longitude,Time,Traffic_Volume,Avg_Speed_kmph,Traffic_Score,Congestion_Level,Weather,Accident,Road_Work,Event_Name,Event_Impact_Level,Holiday_Traffic_Score,Final_Congestion_Score
01-01-2025,Wednesday,No,Yes,Wakad,18.568,73.912,06:00,132,34,63.2,High,Rain,No,Yes,Local Fair,Low,75.84,63.2
01-01-2025,Wednesday,No,Yes,Wakad,18.568,73.912,19:00,331,29,63.2,High,Clear,Yes,No,Pune Festival,High,75.84,63.2
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,23:00,108,30,63,High,Clear,No,No,Pune Festival,High,75.6,63
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,07:00,267,30,63,High,Rain,Yes,Yes,Pune Festival,High,75.6,63
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,02:00,285,27,62.6,High,Fog,Yes,Yes,None,None,75.12,62.6
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,10:00,202,27,62.6,High,Clear,Yes,Yes,Pune Festival,High,75.12,62.6
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,18:00,340,27,62.6,High,Cloudy,No,Yes,Cricket Match,High,75.12,62.6
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,13:00,177,28,62.4,High,Fog,Yes,No,None,None,74.88,62.4
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,18:00,82,33,62.4,High,Cloudy,Yes,No,Local Fair,Low,74.88,62.4
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,01:00,285,28,62.4,High,Rain,Yes,No,Pune Festival,High,74.88,62.4
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,18:00,261,33,62.4,High,Fog,Yes,No,College Fest,Medium,74.88,62.4
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,12:00,139,33,62.4,High,Clear,No,No,Local Fair,Low,74.88,62.4
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,03:00,311,34,62.2,High,Fog,No,Yes,Cricket Match,High,74.64,62.2
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,13:00,140,35,62,High,Fog,No,No,Cricket Match,High,74.4,62
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,22:00,102,30,62,High,Rain,No,Yes,Cricket Match,High,74.4,62
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,19:00,230,30,62,High,Clear,Yes,Yes,Pune Festival,High,74.4,62
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,21:00,147,30,62,High,Cloudy,No,Yes,College Fest,Medium,74.4,62
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,04:00,145,36,61.8,High,Clear,Yes,No,None,None,74.16,61.8
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,15:00,258,32,61.6,High,Fog,No,No,Local Fair,Low,73.92,61.6
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,13:00,279,33,61.4,High,Cloudy,Yes,No,None,None,73.68,61.4
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,07:00,121,33,61.4,High,Rain,No,Yes,None,None,73.68,61.4
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,10:00,340,33,61.4,High,Fog,No,Yes,Local Fair,Low,73.68,61.4
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,20:00,185,33,61.4,High,Clear,No,No,Local Fair,Low,73.68,61.4
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,04:00,112,30,61,High,Clear,Yes,Yes,Pune Festival,High,73.2,61
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,23:00,102,30,61,High,Rain,No,Yes,Pune Festival,High,73.2,61
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,03:00,208,31,60.8,High,Rain,Yes,No,College Fest,Medium,72.96,60.8
01-01-2025,Wednesday,No,Yes,Kharadi,18.5511,73.9352,21:00,83,31,60.8,High,Fog,Yes,No,College Fest,Medium,72.96,60.8
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,22:00,251,36,60.8,High,Rain,Yes,Yes,Local Fair,Low,72.96,60.8
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,07:00,157,36,60.8,High,Rain,Yes,Yes,College Fest,Medium,72.96,60.8
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,15:00,300,37,60.6,High,Rain,Yes,No,None,None,72.72,60.6
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,23:00,298,37,60.6,High,Fog,No,No,Local Fair,Low,72.72,60.6
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,20:00,274,33,60.4,High,Clear,Yes,Yes,Local Fair,Low,72.48,60.4
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,00:00,112,34,60.2,High,Cloudy,No,No,None,None,72.24,60.2
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,04:00,157,34,60.2,High,Clear,No,No,Local Fair,Low,72.24,60.2
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,06:00,258,36,59.8,Medium,Cloudy,No,No,Local Fair,Low,71.76,59.8
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,03:00,213,32,59.6,Medium,Clear,No,Yes,College Fest,Medium,71.52,59.6
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,13:00,315,32,59.6,Medium,Cloudy,No,Yes,Pune Festival,High,71.52,59.6
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,16:00,246,32,59.6,Medium,Clear,No,No,Pune Festival,High,71.52,59.6
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,00:00,275,37,59.6,Medium,Cloudy,No,Yes,Cricket Match,High,71.52,59.6
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,08:00,206,37,59.6,Medium,Clear,No,Yes,College Fest,Medium,71.52,59.6
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,03:00,142,37,59.6,Medium,Rain,Yes,No,Pune Festival,High,71.52,59.6
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,14:00,328,33,59.4,Medium,Clear,Yes,Yes,Local Fair,Low,71.28,59.4
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,10:00,337,33,59.4,Medium,Fog,No,Yes,Cricket Match,High,71.28,59.4
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,10:00,135,34,59.2,Medium,Fog,Yes,Yes,College Fest,Medium,71.04,59.2
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,06:00,310,34,59.2,Medium,Clear,No,Yes,Pune Festival,High,71.04,59.2
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,19:00,262,34,59.2,Medium,Clear,No,No,Pune Festival,High,71.04,59.2
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,01:00,297,34,59.2,Medium,Rain,Yes,Yes,None,None,71.04,59.2
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,06:00,296,34,59.2,Medium,Fog,No,Yes,Pune Festival,High,71.04,59.2
01-01-2025,Wednesday,No,Yes,Hadapsar,18.5089,73.926,03:00,181,35,59,Medium,Fog,Yes,No,Cricket Match,High,70.8,59
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,01:00,220,30,59,Medium,Clear,Yes,No,Local Fair,Low,70.8,59
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,23:00,95,30,59,Medium,Fog,No,No,College Fest,Medium,70.8,59
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,20:00,180,37,58.6,Medium,Clear,No,No,Local Fair,Low,70.32,58.6
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,01:00,249,37,58.6,Medium,Fog,Yes,Yes,Cricket Match,High,70.32,58.6
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,13:00,238,32,58.6,Medium,Clear,Yes,No,Cricket Match,High,70.32,58.6
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,10:00,165,38,58.4,Medium,Fog,No,Yes,Pune Festival,High,70.08,58.4
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,15:00,302,38,58.4,Medium,Clear,Yes,No,None,None,70.08,58.4
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,00:00,225,39,58.2,Medium,Clear,Yes,No,Pune Festival,High,69.84,58.2
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,19:00,104,34,58.2,Medium,Fog,No,No,Cricket Match,High,69.84,58.2
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,03:00,82,34,58.2,Medium,Fog,Yes,No,None,None,69.84,58.2
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,07:00,97,34,58.2,Medium,Cloudy,Yes,Yes,None,None,69.84,58.2
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,22:00,281,39,58.2,Medium,Clear,Yes,No,None,None,69.84,58.2
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,19:00,239,37,57.6,Medium,Clear,Yes,No,None,None,69.12,57.6
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,02:00,153,37,57.6,Medium,Cloudy,No,Yes,Local Fair,Low,69.12,57.6
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,05:00,327,38,57.4,Medium,Clear,No,No,Pune Festival,High,68.88,57.4
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,08:00,177,33,57.4,Medium,Cloudy,No,No,None,None,68.88,57.4
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,14:00,80,39,57.2,Medium,Clear,No,No,Pune Festival,High,68.64,57.2
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,11:00,254,34,57.2,Medium,Clear,Yes,Yes,College Fest,Medium,68.64,57.2
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,05:00,330,34,57.2,Medium,Fog,Yes,Yes,Pune Festival,High,68.64,57.2
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,08:00,280,35,57,Medium,Clear,Yes,Yes,Cricket Match,High,68.4,57
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,20:00,349,40,57,Medium,Cloudy,Yes,Yes,Pune Festival,High,68.4,57
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,00:00,295,36,56.8,Medium,Clear,Yes,No,Local Fair,Low,68.16,56.8
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,18:00,112,36,56.8,Medium,Fog,Yes,Yes,Pune Festival,High,68.16,56.8
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,19:00,135,32,56.6,Medium,Clear,Yes,Yes,Cricket Match,High,67.92,56.6
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,15:00,151,37,56.6,Medium,Cloudy,Yes,No,None,None,67.92,56.6
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,19:00,194,38,56.4,Medium,Clear,No,Yes,None,None,67.68,56.4
01-01-2025,Wednesday,No,Yes,Hadapsar,18.5089,73.926,15:00,311,38,56.4,Medium,Fog,No,No,Pune Festival,High,67.68,56.4
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,19:00,280,33,56.4,Medium,Clear,Yes,Yes,College Fest,Medium,67.68,56.4
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,10:00,141,38,56.4,Medium,Rain,No,No,Pune Festival,High,67.68,56.4
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,09:00,162,34,56.2,Medium,Fog,Yes,Yes,Pune Festival,High,67.44,56.2
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,03:00,177,39,56.2,Medium,Rain,Yes,Yes,Local Fair,Low,67.44,56.2
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,10:00,272,34,56.2,Medium,Clear,No,No,Pune Festival,High,67.44,56.2
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,19:00,125,34,56.2,Medium,Rain,Yes,No,College Fest,Medium,67.44,56.2
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,12:00,149,35,56,Medium,Clear,Yes,Yes,Pune Festival,High,67.2,56
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,23:00,277,36,55.8,Medium,Cloudy,Yes,Yes,Pune Festival,High,66.96,55.8
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,11:00,268,37,55.6,Medium,Clear,No,Yes,Pune Festival,High,66.72,55.6
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,04:00,211,37,55.6,Medium,Clear,No,No,None,None,66.72,55.6
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,17:00,280,37,55.6,Medium,Fog,Yes,Yes,Cricket Match,High,66.72,55.6
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,05:00,125,38,55.4,Medium,Fog,Yes,No,Local Fair,Low,66.48,55.4
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,12:00,337,39,55.2,Medium,Clear,Yes,Yes,Cricket Match,High,66.24,55.2
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,10:00,145,40,55,Medium,Clear,No,No,None,None,66,55
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,10:00,174,35,55,Medium,Clear,No,No,None,None,66,55
01-01-2025,Wednesday,No,Yes,Wakad,18.568,73.912,02:00,166,40,55,Medium,Fog,No,Yes,Cricket Match,High,66,55
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,05:00,276,37,54.6,Medium,Fog,No,Yes,Cricket Match,High,65.52,54.6
01-01-2025,Wednesday,No,Yes,Kharadi,18.5511,73.9352,19:00,260,42,54.6,Medium,Cloudy,Yes,No,Pune Festival,High,65.52,54.6
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,19:00,112,42,54.6,Medium,Fog,Yes,Yes,College Fest,Medium,65.52,54.6
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,08:00,317,37,54.6,Medium,Rain,No,Yes,Cricket Match,High,65.52,54.6
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,06:00,132,38,54.4,Medium,Cloudy,Yes,Yes,Pune Festival,High,65.28,54.4
01-01-2025,Wednesday,No,Yes,Hadapsar,18.5089,73.926,18:00,322,35,54,Medium,Rain,No,Yes,None,None,64.8,54
01-01-2025,Wednesday,No,Yes,Katraj,18.455,73.867,00:00,217,35,54,Medium,Fog,No,Yes,Cricket Match,High,64.8,54
01-01-2025,Wednesday,No,Yes,Kharadi,18.5511,73.9352,02:00,321,40,54,Medium,Clear,No,Yes,None,None,64.8,54
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,06:00,332,35,54,Medium,Clear,Yes,Yes,Pune Festival,High,64.8,54
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,14:00,102,36,53.8,Medium,Cloudy,Yes,No,Cricket Match,High,64.56,53.8
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,18:00,193,41,53.8,Medium,Fog,No,Yes,Local Fair,Low,64.56,53.8
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,04:00,161,41,53.8,Medium,Rain,No,Yes,Pune Festival,High,64.56,53.8
01-01-2025,Wednesday,No,Yes,Hadapsar,18.5089,73.926,22:00,177,42,53.6,Medium,Cloudy,Yes,Yes,Pune Festival,High,64.32,53.6
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,14:00,130,42,53.6,Medium,Cloudy,No,Yes,Pune Festival,High,64.32,53.6
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,00:00,323,43,53.4,Medium,Fog,Yes,Yes,Pune Festival,High,64.08,53.4
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,23:00,233,38,53.4,Medium,Fog,No,Yes,College Fest,Medium,64.08,53.4
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,22:00,211,39,53.2,Medium,Cloudy,No,Yes,Pune Festival,High,63.84,53.2
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,21:00,240,35,53,Medium,Clear,Yes,Yes,College Fest,Medium,63.6,53
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,20:00,148,35,53,Medium,Rain,Yes,No,Local Fair,Low,63.6,53
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,07:00,93,40,53,Medium,Fog,Yes,Yes,Pune Festival,High,63.6,53
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,04:00,149,41,52.8,Medium,Clear,Yes,No,Local Fair,Low,63.36,52.8
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,02:00,204,36,52.8,Medium,Cloudy,No,Yes,None,None,63.36,52.8
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,09:00,238,36,52.8,Medium,Cloudy,No,No,Pune Festival,High,63.36,52.8
01-01-2025,Wednesday,No,Yes,Wakad,18.568,73.912,03:00,147,38,52.4,Medium,Fog,No,Yes,Pune Festival,High,62.88,52.4
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,15:00,213,39,52.2,Medium,Cloudy,No,Yes,Local Fair,Low,62.64,52.2
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,12:00,84,44,52.2,Medium,Rain,Yes,No,College Fest,Medium,62.64,52.2
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,22:00,237,39,52.2,Medium,Rain,No,Yes,College Fest,Medium,62.64,52.2
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,17:00,128,44,52.2,Medium,Fog,No,Yes,Pune Festival,High,62.64,52.2
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,06:00,265,40,52,Medium,Rain,No,Yes,Cricket Match,High,62.4,52
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,09:00,323,40,52,Medium,Fog,Yes,Yes,None,None,62.4,52
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,09:00,338,41,51.8,Medium,Cloudy,No,No,Local Fair,Low,62.16,51.8
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,12:00,188,36,51.8,Medium,Clear,Yes,Yes,Local Fair,Low,62.16,51.8
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,21:00,346,36,51.8,Medium,Clear,Yes,No,College Fest,Medium,62.16,51.8
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,12:00,137,41,51.8,Medium,Fog,Yes,Yes,Cricket Match,High,62.16,51.8
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,16:00,304,41,51.8,Medium,Clear,Yes,Yes,Pune Festival,High,62.16,51.8
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,05:00,144,41,51.8,Medium,Fog,No,Yes,Cricket Match,High,62.16,51.8
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,09:00,273,37,51.6,Medium,Clear,No,Yes,Cricket Match,High,61.92,51.6
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,04:00,211,43,51.4,Medium,Fog,No,Yes,College Fest,Medium,61.68,51.4
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,16:00,130,38,51.4,Medium,Fog,Yes,Yes,College Fest,Medium,61.68,51.4
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,14:00,306,43,51.4,Medium,Cloudy,No,No,None,None,61.68,51.4
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,22:00,152,43,51.4,Medium,Clear,No,No,Cricket Match,High,61.68,51.4
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,18:00,190,43,51.4,Medium,Clear,Yes,Yes,College Fest,Medium,61.68,51.4
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,07:00,155,43,51.4,Medium,Rain,Yes,No,Local Fair,Low,61.68,51.4
01-01-2025,Wednesday,No,Yes,Swargate,18.5018,73.8636,19:00,191,38,51.4,Medium,Rain,Yes,Yes,Pune Festival,High,61.68,51.4
01-01-2025,Wednesday,No,Yes,Viman Nagar,18.5679,73.9143,11:00,119,39,51.2,Medium,Clear,No,Yes,College Fest,Medium,61.44,51.2
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,02:00,282,44,51.2,Medium,Rain,Yes,Yes,Pune Festival,High,61.44,51.2
01-01-2025,Wednesday,No,Yes,Hadapsar,18.5089,73.926,05:00,273,40,51,Medium,Fog,Yes,Yes,Local Fair,Low,61.2,51
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,00:00,203,41,50.8,Medium,Cloudy,Yes,No,College Fest,Medium,60.96,50.8
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,03:00,323,41,50.8,Medium,Cloudy,Yes,No,College Fest,Medium,60.96,50.8
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,02:00,207,41,50.8,Medium,Fog,No,No,Local Fair,Low,60.96,50.8
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,16:00,305,37,50.6,Medium,Rain,Yes,Yes,College Fest,Medium,60.72,50.6
01-01-2025,Wednesday,No,Yes,Warje,18.485,73.805,05:00,248,42,50.6,Medium,Clear,Yes,No,None,None,60.72,50.6
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,02:00,225,43,50.4,Medium,Fog,Yes,Yes,None,None,60.48,50.4
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,17:00,194,38,50.4,Medium,Fog,Yes,Yes,Cricket Match,High,60.48,50.4
01-01-2025,Wednesday,No,Yes,Yerwada,18.55,73.89,03:00,245,38,50.4,Medium,Rain,Yes,Yes,Local Fair,Low,60.48,50.4
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,21:00,111,44,50.2,Medium,Clear,No,No,Local Fair,Low,60.24,50.2
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,15:00,107,40,50,Medium,Clear,No,Yes,None,None,60,50
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,07:00,189,40,50,Medium,Fog,No,No,College Fest,Medium,60,50
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,08:00,292,41,49.8,Medium,Cloudy,No,Yes,Local Fair,Low,59.76,49.8
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,09:00,302,42,49.6,Medium,Clear,Yes,Yes,None,None,59.52,49.6
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,01:00,159,38,49.4,Medium,Rain,No,No,None,None,59.28,49.4
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,08:00,120,41,48.8,Medium,Clear,Yes,Yes,College Fest,Medium,58.56,48.8
01-01-2025,Wednesday,No,Yes,Kharadi,18.5511,73.9352,05:00,234,47,48.6,Medium,Cloudy,No,No,Local Fair,Low,58.32,48.6
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,22:00,90,43,48.4,Medium,Clear,Yes,No,Local Fair,Low,58.08,48.4
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,18:00,241,39,48.2,Medium,Cloudy,No,Yes,None,None,57.84,48.2
01-01-2025,Wednesday,No,Yes,Hadapsar,18.5089,73.926,11:00,109,39,48.2,Medium,Rain,Yes,Yes,Local Fair,Low,57.84,48.2
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,05:00,217,45,48,Medium,Cloudy,No,No,Cricket Match,High,57.6,48
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,10:00,214,45,48,Medium,Cloudy,Yes,Yes,Pune Festival,High,57.6,48
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,02:00,143,45,48,Medium,Rain,Yes,No,Pune Festival,High,57.6,48
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,03:00,347,46,47.8,Medium,Fog,No,Yes,Cricket Match,High,57.36,47.8
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,23:00,279,46,47.8,Medium,Cloudy,No,Yes,College Fest,Medium,57.36,47.8
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,16:00,200,47,47.6,Medium,Rain,No,Yes,Local Fair,Low,57.12,47.6
01-01-2025,Wednesday,No,Yes,Bibwewadi,18.47,73.876,01:00,212,42,47.6,Medium,Clear,No,Yes,None,None,57.12,47.6
01-01-2025,Wednesday,No,Yes,Chinchwad,18.6298,73.7997,01:00,167,47,47.6,Medium,Clear,No,No,Local Fair,Low,57.12,47.6
01-01-2025,Wednesday,No,Yes,Hinjewadi,18.5933,73.7388,16:00,236,43,47.4,Medium,Clear,Yes,Yes,Local Fair,Low,56.88,47.4
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,05:00,193,48,47.4,Medium,Cloudy,No,No,Local Fair,Low,56.88,47.4
01-01-2025,Wednesday,No,Yes,Nigdi,18.65,73.77,21:00,289,48,47.4,Medium,Clear,No,Yes,Pune Festival,High,56.88,47.4
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,09:00,241,45,47,Medium,Cloudy,Yes,No,Local Fair,Low,56.4,47
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,23:00,313,45,47,Medium,Rain,No,No,Local Fair,Low,56.4,47
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,01:00,272,45,47,Medium,Fog,Yes,No,College Fest,Medium,56.4,47
01-01-2025,Wednesday,No,Yes,Aundh,18.5603,73.8074,21:00,103,46,46.8,Medium,Fog,Yes,Yes,Pune Festival,High,56.16,46.8
01-01-2025,Wednesday,No,Yes,Shivaji Nagar,18.53,73.84,05:00,164,41,46.8,Medium,Cloudy,No,Yes,None,None,56.16,46.8
01-01-2025,Wednesday,No,Yes,Karve Nagar,18.494,73.82,04:00,248,42,46.6,Medium,Rain,Yes,No,Pune Festival,High,55.92,46.6
01-01-2025,Wednesday,No,Yes,Wakad,18.568,73.912,11:00,223,47,46.6,Medium,Rain,Yes,No,College Fest,Medium,55.92,46.6
01-01-2025,Wednesday,No,Yes,Pimpri,18.628,73.7997,00:00,340,43,46.4,Medium,Fog,Yes,Yes,None,None,55.68,46.4
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,16:00,346,41,45.8,Medium,Cloudy,No,Yes,Cricket Match,High,54.96,45.8
01-01-2025,Wednesday,No,Yes,Kothrud,18.5074,73.8077,20:00,307,47,45.6,Medium,Cloudy,Yes,Yes,None,None,54.72,45.6
01-01-2025,Wednesday,No,Yes,Pashan,18.54,73.79,11:00,217,47,45.6,Medium,Rain,No,Yes,Cricket Match,High,54.72,45.6
01-01-2025,Wednesday,No,Yes,Baner,18.559,73.7868,12:00,179,48,45.4,Medium,Fog,No,No,Cricket Match,High,54.48,45.4
01-01-2025,Wednesday,No,Yes,Bavdhan,18.515,73.78,22:00,218,48,45.4,Medium,Cloudy,Yes,Yes,Local Fair,Low,54.48,45.4
01-01-2025,Wednesday,No,Yes,Kharadi,18.5511,73.9352,14:00,224,45,45,Medium,Rain,Yes,No,None,None,54,45
